sigla,idpozo,area,cod_area,empresa,yacimiento,cod_yacimiento,formacion,cuenca,provincia,cota,profundidad,clasificacion,subclasificacion,tipo_recurso,sub_tipo_recurso,gasplus,tipopozo,tipoextraccion,tipoestado,adjiv_fecha_inicio_perf,adjiv_fecha_fin_perf,adjiv_fecha_inicio_term,adjiv_fecha_fin_term,geojson,geom,geometry,provincia_geojson,match_check
CH-1451,92926.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.68,973.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1949-04-27,1949-05-30,1949-05-31,1949-07-19,"{""type"":""Point"",""coordinates"":[-67.435813569999993,-45.818411640000001]}",0101000020E61000006493995EE4DB50C09D3B6EB6C1E846C0,POINT (-67.43581357 -45.81841164),,True
CH-1475,92927.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.53,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1933-03-10,1933-03-26,1933-03-27,1933-04-15,"{""type"":""Point"",""coordinates"":[-67.499762380000007,-45.88504691]}",0101000020E6100000C177591BFCDF50C01CF0963749F146C0,POINT (-67.49976238 -45.88504691),,True
CH-1478,92930.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,11.16,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.502187669999998,-45.880130370000003]}",0101000020E6100000AFC6C0D723E050C0E6AEA91CA8F046C0,POINT (-67.50218767 -45.88013037),,True
CH-1479,92931.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.73,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.501410329999999,-45.881253800000003]}",0101000020E6100000804E5A1B17E050C0E53CADECCCF046C0,POINT (-67.50141033 -45.8812538),,True
CH-1480,92932.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.47,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.500605429999993,-45.886272570000003]}",0101000020E610000033835BEB09E050C0F6BE2B6171F146C0,POINT (-67.50060543 -45.88627257),,True
CH-1481,92933.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.31,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.49843731,-45.884021830000002]}",0101000020E610000099639A65E6DF50C0696698A027F146C0,POINT (-67.49843731 -45.88402183),,True
CH-1482,92934.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.13,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.499335009999996,-45.882738060000001]}",0101000020E6100000A96CD41AF5DF50C037518D8FFDF046C0,POINT (-67.49933501 -45.88273806),,True
CH-1483,92935.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.98,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.499320800000007,-45.881352329999999]}",0101000020E61000009B8D3ADFF4DF50C03CCD3427D0F046C0,POINT (-67.4993208 -45.88135233),,True
CH-1484,92936.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.02,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.500176909999993,-45.880175970000003]}",0101000020E610000084AA03E602E050C003F02E9BA9F046C0,POINT (-67.50017691 -45.88017597),,True
CH-1665,92940.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,11.23,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.507012169999996,-45.88420619]}",0101000020E6100000BC342CE372E050C0427C1EAB2DF146C0,POINT (-67.50701217 -45.88420619),,True
CH-1687,92942.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.82,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,,,,,"{""type"":""Point"",""coordinates"":[-67.50242179,-45.886278400000002]}",0101000020E61000004236B9AD27E050C05B93139271F146C0,POINT (-67.50242179 -45.8862784),,True
CH-1690,92944.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.13,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1940-01-22,1940-02-21,1940-02-21,1940-03-05,"{""type"":""Point"",""coordinates"":[-67.498330730000006,-45.881762180000003]}",0101000020E610000047FC92A6E4DF50C08FF94695DDF046C0,POINT (-67.49833073 -45.88176218),,True
CH-1727,92948.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,11.0,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.439826830000001,-45.819843089999999]}",0101000020E610000037B06E1F26DC50C067B34D9EF0E846C0,POINT (-67.43982683 -45.81984309),,True
CH-1728,92949.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,11.0,612.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1941-09-14,1941-10-13,1941-10-13,1941-10-28,"{""type"":""Point"",""coordinates"":[-67.439813970000003,-45.819842909999998]}",0101000020E6100000555E7EE925DC50C05B27CB9CF0E846C0,POINT (-67.43981397 -45.81984291),,True
CH-1759,92953.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.0,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.445278250000001,-45.819080679999999]}",0101000020E6100000B05758707FDC50C056B1BEA2D7E846C0,POINT (-67.44527825 -45.81908068),,True
CH-1783,92954.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,11.57,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.460504839999999,-45.834330049999998]}",0101000020E6100000C8DC4AE978DD50C0F768BB53CBEA46C0,POINT (-67.46050484 -45.83433005),,True
CH-1789,92955.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,12.51,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.458329890000002,-45.832456319999999]}",0101000020E61000001315E44655DD50C0CFDFBEED8DEA46C0,POINT (-67.45832989 -45.83245632),,True
CH-1791,92956.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.0,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.45853649,-45.832432109999999]}",0101000020E6100000A6246FA958DD50C08E4BA8228DEA46C0,POINT (-67.45853649 -45.83243211),,True
CH-1792,92957.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,12.53,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.458445929999996,-45.832448890000002]}",0101000020E61000006515992D57DD50C01D126BAF8DEA46C0,POINT (-67.45844593 -45.83244889),,True
CH-1800,92959.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,11.0,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.435760360000003,-45.818473900000001]}",0101000020E6100000F7C56B7FE3DB50C09690B4C0C3E846C0,POINT (-67.43576036 -45.8184739),,True
CH-985,92971.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.38,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1938-05-21,1938-08-13,1938-08-13,1938-08-24,"{""type"":""Point"",""coordinates"":[-67.505922260000006,-45.88593736]}",0101000020E61000002E41C20761E050C096C0396566F146C0,POINT (-67.50592226 -45.88593736),,True
CC-34,92972.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.54,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-02-10,1936-03-21,1936-03-22,1936-03-25,"{""type"":""Point"",""coordinates"":[-67.367959089999999,-45.759529569999998]}",0101000020E6100000387448A48CD750C05ABFD34338E146C0,POINT (-67.36795909 -45.75952957),,True
CC-35,92973.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,12.23,526.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-10-31,1935-11-15,1935-11-16,1935-11-22,"{""type"":""Point"",""coordinates"":[-67.368605709999997,-45.758513120000003]}",0101000020E61000006864673C97D750C054FE39F516E146C0,POINT (-67.36860571 -45.75851312),,True
CC-36,92974.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.95,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-10-07,1935-10-19,1935-10-20,1935-10-27,"{""type"":""Point"",""coordinates"":[-67.367554519999999,-45.757535400000002]}",0101000020E610000068B9640386D750C0F94784EBF6E046C0,POINT (-67.36755452 -45.7575354),,True
CC-37,92975.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.01,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-10-02,1935-10-25,1935-10-26,1935-10-29,"{""type"":""Point"",""coordinates"":[-67.366008829999998,-45.757207399999999]}",0101000020E61000006CB94CB06CD750C004A50D2CECE046C0,POINT (-67.36600883 -45.7572074),,True
CC-38,92976.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.08,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-09-07,1935-09-24,1935-09-25,1935-09-29,"{""type"":""Point"",""coordinates"":[-67.365120259999998,-45.756384930000003]}",0101000020E6100000A6F35D215ED750C0C5C4AC38D1E046C0,POINT (-67.36512026 -45.75638493),,True
CC-39,92977.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.46,523.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-04-02,1935-04-20,1935-04-21,1935-04-23,"{""type"":""Point"",""coordinates"":[-67.364849509999999,-45.754653589999997]}",0101000020E6100000585AC2B159D750C0F36D247D98E046C0,POINT (-67.36484951 -45.75465359),,True
CC-40,92978.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.79,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.366783470000001,-45.753565600000002]}",0101000020E61000004217606179D750C000B26BD674E046C0,POINT (-67.36678347 -45.7535656),,True
CC-41,92979.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.93,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-02-09,1935-02-21,1935-02-22,1935-02-28,"{""type"":""Point"",""coordinates"":[-67.368893270000001,-45.75173333]}",0101000020E6100000549784F29BD750C0E3D439CC38E046C0,POINT (-67.36889327 -45.75173333),,True
CC-42,92980.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.32,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-03-14,1935-03-26,1935-03-27,1935-03-31,"{""type"":""Point"",""coordinates"":[-67.369828179999999,-45.751404780000001]}",0101000020E61000004F8FD043ABD750C03C1426082EE046C0,POINT (-67.36982818 -45.75140478),,True
CC-43,92981.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.09,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-01-08,1936-01-21,1936-01-22,1936-02-11,"{""type"":""Point"",""coordinates"":[-67.363781270000004,-45.755583000000001]}",0101000020E610000008633C3148D750C0F03499F1B6E046C0,POINT (-67.36378127 -45.755583),,True
CC-44,92982.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.25,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.363490580000004,-45.754535160000003]}",0101000020E61000004360FE6D43D750C0EAF0AD9B94E046C0,POINT (-67.36349058 -45.75453516),,True
CC-45,92983.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.22,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.364687810000007,-45.753589599999998]}",0101000020E6100000CB4C8A0B57D750C0884DBF9F75E046C0,POINT (-67.36468781 -45.7535896),,True
CC-46,92984.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.44,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-04-08,1935-04-24,1935-04-25,1935-04-26,"{""type"":""Point"",""coordinates"":[-67.365625159999993,-45.752739290000001]}",0101000020E6100000DD32126766D750C06D7BD4C259E046C0,POINT (-67.36562516 -45.75273929),,True
CC-47,92985.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.25,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-04-29,1935-05-16,1935-05-17,1935-05-23,"{""type"":""Point"",""coordinates"":[-67.36680423,-45.751532529999999]}",0101000020E61000009BF872B879D750C0751DCB3732E046C0,POINT (-67.36680423 -45.75153253),,True
CC-48,92986.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.27,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-06-07,1935-06-15,1935-06-16,1935-06-29,"{""type"":""Point"",""coordinates"":[-67.3683592,-45.750655029999997]}",0101000020E6100000914B773293D750C0C536CA7615E046C0,POINT (-67.3683592 -45.75065503),,True
CC-49,92987.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.06,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-04-06,1936-04-18,1936-04-19,1936-06-11,"{""type"":""Point"",""coordinates"":[-67.361738290000005,-45.755121850000002]}",0101000020E6100000B4505BB826D750C05D1F31D5A7E046C0,POINT (-67.36173829 -45.75512185),,True
CC-50,92988.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.04,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.361966269999996,-45.753919490000001]}",0101000020E6100000EDF992742AD750C0FAAE106F80E046C0,POINT (-67.36196627 -45.75391949),,True
CC-51,92990.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.9,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.363075640000005,-45.753341579999997]}",0101000020E61000008EF19BA13CD750C09268347F6DE046C0,POINT (-67.36307564 -45.75334158),,True
CC-52,92991.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.14,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.364050770000006,-45.752518809999998]}",0101000020E6100000F4CE999B4CD750C094494F8952E046C0,POINT (-67.36405077 -45.75251881),,True
CC-53,92992.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.1,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-05-31,1935-06-18,1935-06-19,1935-06-21,"{""type"":""Point"",""coordinates"":[-67.365337609999997,-45.751583529999998]}",0101000020E6100000B9BCFFB061D750C0F7C79CE333E046C0,POINT (-67.36533761 -45.75158353),,True
CC-54,92993.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.32,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.366814480000002,-45.75030005]}",0101000020E610000027D370E379D750C0F57700D509E046C0,POINT (-67.36681448 -45.75030005),,True
CC-55,92994.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.01,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-07-08,1935-07-20,1935-07-20,1935-07-30,"{""type"":""Point"",""coordinates"":[-67.368235189999993,-45.749177709999998]}",0101000020E61000005392542A91D750C0CCAB210EE5DF46C0,POINT (-67.36823519 -45.74917771),,True
CC-56,92995.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.94,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1938-02-15,1938-02-22,1938-02-23,1938-03-17,"{""type"":""Point"",""coordinates"":[-67.360406420000004,-45.754517919999998]}",0101000020E6100000C8CA16E610D750C0AE520F0B94E046C0,POINT (-67.36040642 -45.75451792),,True
CC-57,92996.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,12.87,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-05-02,1936-06-11,1936-06-12,1936-06-14,"{""type"":""Point"",""coordinates"":[-67.360969240000003,-45.753293380000002]}",0101000020E61000005E2ABA1E1AD750C058B2DFEA6BE046C0,POINT (-67.36096924 -45.75329338),,True
CC-58,92997.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.84,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.362043490000005,-45.75259801]}",0101000020E6100000E75175B82BD750C00AFEAF2155E046C0,POINT (-67.36204349 -45.75259801),,True
CC-59,92998.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.3,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.363269020000004,-45.751562900000003]}",0101000020E61000003323B4CC3FD750C087318E3633E046C0,POINT (-67.36326902 -45.7515629),,True
CC-60,92999.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.72,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-06-24,1936-07-11,1936-07-11,1936-07-16,"{""type"":""Point"",""coordinates"":[-67.364412959999996,-45.750679560000002]}",0101000020E6100000115CBC8A52D750C0E3FC8F4416E046C0,POINT (-67.36441296 -45.75067956),,True
CC-61,93000.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,14.12,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.365402970000005,-45.749785019999997]}",0101000020E6100000B98023C362D750C021F79DF4F8DF46C0,POINT (-67.36540297 -45.74978502),,True
CC-62,93001.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.13,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-09-23,1936-10-11,1936-10-12,1936-10-14,"{""type"":""Point"",""coordinates"":[-67.366881100000001,-45.74889744]}",0101000020E61000005081DDFA7AD750C0D76D0EDFDBDF46C0,POINT (-67.3668811 -45.74889744),,True
CC-63,93002.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.54,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1938-01-09,1938-01-31,1938-02-01,1938-02-06,"{""type"":""Point"",""coordinates"":[-67.366131859999996,-45.748148950000001]}",0101000020E6100000502E53B46ED750C0B4644458C3DF46C0,POINT (-67.36613186 -45.74814895),,True
CC-64,93003.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.57,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1937-05-21,1937-06-13,1937-06-14,1937-06-26,"{""type"":""Point"",""coordinates"":[-67.365340880000005,-45.748830419999997]}",0101000020E61000007BDFB6BE61D750C03113DAACD9DF46C0,POINT (-67.36534088 -45.74883042),,True
CC-65,93004.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.42,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1938-01-09,1938-01-21,1938-01-22,1938-01-25,"{""type"":""Point"",""coordinates"":[-67.364192299999999,-45.749434790000002]}",0101000020E61000001F7D38ED4ED750C06FC4AC7AEDDF46C0,POINT (-67.3641923 -45.74943479),,True
CC-66,93005.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.45,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1938-03-03,1938-03-20,1938-03-21,1938-03-24,"{""type"":""Point"",""coordinates"":[-67.361478070000004,-45.749521850000001]}",0101000020E6100000C237EA7422D750C097B1FC54F0DF46C0,POINT (-67.36147807 -45.74952185),,True
CC-67,93006.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,13.96,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.362916499999997,-45.750433200000003]}",0101000020E610000071AB20063AD750C094EAF1310EE046C0,POINT (-67.3629165 -45.7504332),,True
CC-68,93007.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,11.14,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1938-03-07,1938-03-25,1938-03-26,1938-03-31,"{""type"":""Point"",""coordinates"":[-67.367212839999993,-45.758673170000002]}",0101000020E6100000299E486A80D750C057C0D2331CE146C0,POINT (-67.36721284 -45.75867317),,True
